Learning Rate	Train Loss	Train Acc	Test Loss	Test Acc	Best Acc (Test).	Elasped(s)	EpochTime(s)	ETA(s)	VRAM_used(MB)	VRAM_total(MB)	VRAM_util(%)	VRAM_peak_alloc(MB)	VRAM_peak_reserved(MB)	
0.000100	0.000122	1.000000	0.606091	0.832888	0.868037	16619.253425	89.241636	11870.895304	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000126	1.000000	0.559408	0.839054	0.868037	16713.334023	88.941867	11775.303516	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000124	1.000000	0.537555	0.843782	0.868037	16806.759380	88.319351	11679.273467	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000124	1.000000	0.598949	0.831655	0.868037	16901.194162	89.268421	11583.964538	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000173	1.000000	0.568739	0.842549	0.868037	16997.388294	91.081853	11489.854657	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000113	1.000000	0.587905	0.838438	0.868037	17090.880711	88.465291	11393.920474	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000132	1.000000	0.615229	0.837410	0.868037	17184.982807	88.955997	11298.414111	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000111	1.000000	0.592716	0.834532	0.868037	17281.315904	90.891925	11204.369652	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000126	1.000000	0.569202	0.840082	0.868037	17374.902814	88.588538	11108.544422	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000138	1.000000	0.612882	0.833505	0.868037	17469.315985	89.375844	11013.264425	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000097	1.000000	0.573349	0.837821	0.868037	17563.726503	89.356534	10917.992150	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000120	1.000000	0.576163	0.833710	0.868037	17659.275519	90.438063	10823.426931	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000111	1.000000	0.580893	0.834121	0.868037	17753.079951	88.871901	10727.796976	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000116	1.000000	0.569184	0.836999	0.868037	17848.182717	90.075352	10632.959917	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000100	1.000000	0.595153	0.826927	0.868037	17942.153965	88.970448	10537.455503	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000102	1.000000	0.571028	0.838027	0.868037	18035.310727	88.188651	10441.495684	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000115	1.000000	0.607201	0.831244	0.868037	18130.941832	90.496259	10346.977276	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000109	1.000000	0.584336	0.842549	0.868037	18225.424447	89.489654	10251.801252	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000109	1.000000	0.591605	0.833710	0.868037	18320.044948	89.296496	10156.708857	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000118	1.000000	0.551561	0.834121	0.868037	18414.705650	89.169818	10061.643293	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000111	1.000000	0.590122	0.829188	0.868037	18509.863600	90.020339	9966.849631	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000094	1.000000	0.595238	0.835560	0.868037	18605.606633	90.114335	9872.362703	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000111	1.000000	0.583368	0.839877	0.868037	18699.425465	88.718280	9776.856969	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000117	1.000000	0.603806	0.840493	0.868037	18795.455319	90.937351	9682.507286	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000127	1.000000	0.544413	0.844399	0.868037	18889.584780	88.981418	9587.176195	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000089	1.000000	0.560306	0.842343	0.868037	18983.993128	89.343064	9491.996564	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000091	1.000000	0.561564	0.841521	0.868037	19078.551711	89.498851	9396.898604	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000108	1.000000	0.595001	0.833299	0.868037	19173.461571	89.880838	9301.976406	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000112	1.000000	0.567472	0.842960	0.868037	19268.671622	89.261360	9207.197770	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000172	1.000000	0.569233	0.843371	0.868037	19364.935985	91.054447	9112.911052	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000106	1.000000	0.606044	0.835560	0.868037	19459.596707	89.704577	9017.861888	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000089	1.000000	0.597868	0.834738	0.868037	19554.298975	89.382382	8922.835455	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000132	1.000000	0.581739	0.841521	0.868037	19648.899616	89.090972	8827.766494	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000112	1.000000	0.580269	0.836588	0.868037	19744.071280	89.657913	8732.954605	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000109	1.000000	0.591029	0.831244	0.868037	19838.446594	89.136763	8637.792536	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000105	1.000000	0.626556	0.827955	0.868037	19933.578022	89.829482	8542.962010	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000100	1.000000	0.568522	0.836588	0.868037	20030.117785	91.261124	8448.722667	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000089	1.000000	0.633028	0.815211	0.868037	20124.756696	89.613829	8353.672591	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000110	1.000000	0.584730	0.835971	0.868037	20219.223854	89.494895	8258.556222	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000087	1.000000	0.594394	0.832682	0.868037	20314.464687	89.878982	8163.756837	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000089	1.000000	0.603549	0.832477	0.868037	20408.844347	89.217497	8068.612881	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000084	1.000000	0.611640	0.831038	0.868037	20503.330093	89.199342	7973.517259	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000098	1.000000	0.617166	0.829805	0.868037	20598.102981	89.313126	7878.537085	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000099	1.000000	0.632710	0.825694	0.868037	20693.402198	90.282789	7783.756790	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000102	1.000000	0.609350	0.832271	0.868037	20788.519479	90.135464	7688.904465	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000129	1.000000	0.603901	0.835355	0.868037	20883.203844	89.725407	7593.892307	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000112	1.000000	0.611369	0.831038	0.868037	20977.718674	89.258365	7498.822512	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000072	1.000000	0.605980	0.833916	0.868037	21073.930231	91.053020	7404.353865	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000094	1.000000	0.630111	0.830832	0.868037	21167.115028	88.155174	7308.824472	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000085	1.000000	0.630830	0.828571	0.868037	21262.838616	90.741401	7214.177387	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000087	1.000000	0.631438	0.833094	0.868037	21356.935388	89.115573	7118.978463	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000088	1.000000	0.630321	0.841110	0.868037	21452.073401	90.157639	7024.130229	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000107	1.000000	0.625474	0.832682	0.868037	21547.643805	90.164084	6929.418492	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000104	1.000000	0.679347	0.833916	0.868037	21642.341084	89.594246	6834.423500	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000073	1.000000	0.672495	0.828777	0.868037	21736.565520	89.219836	6739.284506	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000075	1.000000	0.606250	0.836793	0.868037	21830.676467	89.182846	6644.118925	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000077	1.000000	0.638823	0.823227	0.868037	21925.255511	89.364168	6549.102296	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000092	1.000000	0.600780	0.836588	0.868037	22019.684848	89.487245	6454.045559	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000079	1.000000	0.649366	0.822199	0.868037	22113.628565	88.981405	6358.854566	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000080	1.000000	0.586534	0.835971	0.868037	22208.760122	90.221185	6264.009265	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000079	1.000000	0.617009	0.826927	0.868037	22302.865328	89.221002	6168.877644	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000110	1.000000	0.588543	0.838027	0.868037	22397.727467	89.854016	6073.959991	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000088	1.000000	0.583753	0.837821	0.868037	22490.968837	88.350756	5978.611969	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000123	1.000000	0.635513	0.831655	0.868037	22586.013770	89.502365	5883.751486	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000104	1.000000	0.626735	0.833505	0.868037	22681.993163	90.616741	5789.127962	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000087	1.000000	0.616745	0.835971	0.868037	22776.195851	89.073813	5694.048963	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000067	1.000000	0.609063	0.832271	0.868037	22871.080554	89.970190	5599.144202	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000088	1.000000	0.575272	0.836999	0.868037	22966.262070	89.687853	5504.310744	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000085	1.000000	0.612500	0.832682	0.868037	23061.079759	89.899642	5409.389079	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000082	1.000000	0.592489	0.838438	0.868037	23154.764714	88.736676	5314.208295	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000082	1.000000	0.653632	0.823022	0.868037	23249.995475	90.218698	5219.386739	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000069	1.000000	0.640249	0.822199	0.868037	23344.618450	89.713682	5124.428440	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000075	1.000000	0.686615	0.818499	0.868037	23439.483646	89.974215	5029.524831	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000068	1.000000	0.639515	0.833916	0.868037	23534.418167	90.017881	4934.636067	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000068	1.000000	0.674960	0.829188	0.868037	23629.550171	89.290115	4839.787384	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000073	1.000000	0.610956	0.837821	0.868037	23726.247797	91.674956	4745.249559	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000074	1.000000	0.585635	0.835560	0.868037	23821.261419	89.752168	4650.365775	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000082	1.000000	0.639134	0.833710	0.868037	23916.146353	89.855295	4555.456448	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000091	1.000000	0.630272	0.830010	0.868037	24010.814432	89.648010	4460.507029	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000073	1.000000	0.642597	0.823844	0.868037	24105.430615	89.586169	4365.550426	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000085	1.000000	0.640158	0.833710	0.868037	24199.189309	88.707814	4270.445172	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000074	1.000000	0.605925	0.840288	0.868037	24294.424196	89.949967	4175.604159	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000072	1.000000	0.632696	0.833916	0.868037	24388.174812	88.860661	4080.511739	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000075	1.000000	0.606979	0.836177	0.868037	24482.769930	89.547982	3985.567198	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000098	1.000000	0.628507	0.827338	0.868037	24576.493805	88.730901	3890.487436	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000082	1.000000	0.636411	0.824049	0.868037	24671.192396	89.665005	3795.568061	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000065	1.000000	0.577044	0.847482	0.868037	24765.497698	89.344249	3700.591610	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000088	1.000000	0.645817	0.833505	0.868037	24859.787924	89.367088	3605.618096	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000100	1.000000	0.645730	0.832477	0.868037	24954.557932	89.767463	3510.717276	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000085	1.000000	0.657725	0.824255	0.868037	25048.503398	88.987515	3415.705009	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000084	1.000000	0.695090	0.825694	0.868037	25143.073259	89.418916	3320.783261	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000063	1.000000	0.682382	0.820966	0.868037	25237.624486	89.361083	3225.861776	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000068	1.000000	0.630241	0.835766	0.868037	25332.822707	89.961011	3131.023031	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000088	1.000000	0.576999	0.836793	0.868037	25427.190636	89.362643	3036.082464	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000083	1.000000	0.609866	0.833916	0.868037	25521.663957	89.474975	2941.158300	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000065	1.000000	0.634685	0.827955	0.868037	25617.148393	90.587515	2846.349821	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000107	1.000000	0.590733	0.832477	0.868037	25710.836101	88.597147	2751.344085	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000074	1.000000	0.678298	0.816033	0.868037	25807.008461	91.051533	2656.603812	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000082	1.000000	0.679857	0.831244	0.868037	25901.713126	89.806429	2561.707892	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000069	1.000000	0.633459	0.832477	0.868037	25996.308492	89.449570	2466.802996	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000069	1.000000	0.659070	0.831449	0.868037	26090.336894	89.040419	2371.848809	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000077	1.000000	0.627692	0.833094	0.868037	26184.774591	89.426985	2276.936921	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000081	1.000000	0.618775	0.834121	0.868037	26278.601620	88.658345	2181.977752	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000074	1.000000	0.627134	0.833505	0.868037	26373.507101	89.897483	2087.112073	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000066	1.000000	0.643222	0.828160	0.868037	26467.747544	89.110735	1992.196052	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000077	1.000000	0.656911	0.826105	0.868037	26562.871555	89.838172	1897.347968	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000070	1.000000	0.644421	0.838027	0.868037	26658.163764	90.189349	1802.509294	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000077	1.000000	0.698151	0.833299	0.868037	26752.500907	89.334302	1707.606441	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000082	1.000000	0.618457	0.835560	0.868037	26846.631535	89.126205	1612.695181	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000094	1.000000	0.743138	0.834738	0.868037	26940.884956	89.202132	1517.796336	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000073	1.000000	0.688227	0.833710	0.868037	27035.109644	89.312806	1422.900508	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000087	1.000000	0.665286	0.837410	0.868037	27129.551009	89.446314	1328.019979	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000072	1.000000	0.656609	0.831038	0.868037	27223.809380	89.393666	1233.134223	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000072	1.000000	0.622646	0.833916	0.868037	27318.336917	89.584890	1138.264038	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000063	1.000000	0.643963	0.831449	0.868037	27412.506705	89.300987	1043.382608	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000100	1.000000	0.659065	0.832066	0.868037	27506.561455	89.151246	948.502119	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000061	1.000000	0.656147	0.831244	0.868037	27600.135164	88.645826	853.612428	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000070	1.000000	0.634702	0.834943	0.868037	27694.862553	89.535634	758.763358	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000065	1.000000	0.683508	0.828366	0.868037	27790.384463	90.563880	663.934100	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000056	1.000000	0.618790	0.838643	0.868037	27885.778025	90.311962	569.097511	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000066	1.000000	0.628745	0.833505	0.868037	27981.313438	90.066055	474.259550	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000070	1.000000	0.631935	0.833094	0.868037	28076.290010	89.930520	379.409324	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000064	1.000000	0.614115	0.836588	0.868037	28171.297316	89.987718	284.558559	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000074	1.000000	0.655665	0.831449	0.868037	28265.434754	89.140319	189.700904	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000074	1.000000	0.668890	0.831655	0.868037	28361.647142	90.890044	94.855007	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000064	1.000000	0.641431	0.833710	0.868037	28456.267523	89.573916	0.000000	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
